match_id,batting_team,bowling_team,target,batting_historical_win_ratio,bowling_historical_win_ratio,head_to_head_ratio,batting_recent_form,bowling_recent_form,elo_difference,batting_player_strength,bowling_player_strength
291347,New Zealand,Australia,283,0.47368421052631576,0.7580645161290323,0.0,0.2,0.8,-148.01373738876327,0.394167085111906,0.4938669075393867
300426,New Zealand,Bangladesh,202,0.47368421052631576,0.10714285714285714,1.0,0.2,0.2,233.66265047982074,0.44942766472850204,0.3950427557575843
300427,Bangladesh,New Zealand,284,0.10344827586206896,0.47368421052631576,0.0,0.2,0.2,-246.890009174728,0.35012365438576726,0.45502311484992514
300428,New Zealand,Bangladesh,94,0.48717948717948717,0.10344827586206896,1.0,0.2,0.2,259.33618341165334,0.45905880315507963,0.35389260084107504
298805,South Africa,West Indies,176,0.575,0.5,0.4,0.6,0.8,121.3533092636244,0.41534558193970106,0.36584328306102504
325800,Zimbabwe,Pakistan,348,0.1388888888888889,0.46938775510204084,0.0,0.2,0.4,-357.70216296237436,0.4092912076002224,0.5472235494805421
325801,Pakistan,Zimbabwe,239,0.48,0.1388888888888889,1.0,0.4,0.2,364.94287877446345,0.5898473578389989,0.43374712133768867
298806,West Indies,South Africa,256,0.4838709677419355,0.575,0.25,0.6,0.6,-142.60964747824937,0.4271910887585192,0.4860718943438494
298807,South Africa,West Indies,253,0.5853658536585366,0.4838709677419355,0.5,0.6,0.6,162.16592864844597,0.4870021590636885,0.37559205543332225
325802,Zimbabwe,Pakistan,273,0.13513513513513514,0.48,0.0,0.2,0.4,-371.92022434600926,0.4211333696525987,0.6703876205212482
325803,Pakistan,Zimbabwe,245,0.49019607843137253,0.13513513513513514,1.0,0.6,0.2,378.65177146181964,0.6556681236803353,0.41492238560803935
298808,South Africa,West Indies,264,0.5853658536585366,0.46875,0.5,0.6,0.6,180.22767263433343,0.49103871612915445,0.4257660784991744
325804,Pakistan,Zimbabwe,182,0.49019607843137253,0.13157894736842105,1.0,0.6,0.2,385.1534532955486,0.5575844671201814,0.42308931604413436
298809,South Africa,West Indies,211,0.5853658536585366,0.45454545454545453,0.5,0.6,0.4,196.97248571023692,0.4978214369436341,0.43351961818697315
291361,Sri Lanka,Australia,254,0.5806451612903226,0.7619047619047619,0.4,0.8,0.8,-125.21875684319389,0.5210830090180252,0.5114025277794197
300437,New Zealand,England,131,0.48717948717948717,0.40384615384615385,0.6666666666666666,0.2,0.8,35.12968370156091,0.4450665684624018,0.5080659612727543
291362,India,Australia,160,0.4838709677419355,0.765625,0.3333333333333333,0.4,0.8,-183.26596130556004,0.5250766386549734,0.5444783562173324
300438,New Zealand,England,165,0.48717948717948717,0.39622641509433965,0.6666666666666666,0.2,0.6,63.90510162410169,0.4667682727618804,0.49970587624641327
300439,England,New Zealand,229,0.3888888888888889,0.48717948717948717,0.2,0.4,0.2,-90.08471434328271,0.5109749771789112,0.5182996629321998
291364,Sri Lanka,Australia,237,0.5806451612903226,0.7538461538461538,0.4,0.8,0.6,-122.42513220136607,0.41602369585016435,0.5130495301080623
291365,India,Australia,204,0.4838709677419355,0.7575757575757576,0.3333333333333333,0.4,0.6,-146.37985744051048,0.46751068044305477,0.5051398499816343
291366,India,Sri Lanka,239,0.4838709677419355,0.5806451612903226,0.75,0.4,0.8,-12.417282980510208,0.48585271922972745,0.41058058736028863
291367,Sri Lanka,Australia,102,0.5714285714285714,0.7611940298507462,0.4,0.6,0.8,-169.79696006107793,0.4524177595342369,0.5058893219403618
300441,New Zealand,England,180,0.475,0.3888888888888889,0.5,0.2,0.4,49.96867209060224,0.46477004068462396,0.4837488348971603
291368,India,Australia,318,0.4838709677419355,0.7647058823529411,0.3333333333333333,0.4,0.8,-157.81992133783797,0.5246896860149438,0.5115622081001565
291369,India,Sri Lanka,180,0.4838709677419355,0.5714285714285714,0.75,0.4,0.6,20.280848160562073,0.48279806488779686,0.42139478733981495
291370,Australia,Sri Lanka,222,0.7681159420289855,0.5625,1.0,0.8,0.4,211.55570489273305,0.4867039712364565,0.4077267723620232
291371,India,Australia,240,0.4838709677419355,0.7681159420289855,0.3333333333333333,0.4,0.8,-136.4469654362931,0.47290024804745334,0.5136488290058296
291372,Australia,India,259,0.7571428571428571,0.4838709677419355,0.7692307692307693,0.8,0.4,92.4883141783464,0.5042968731681655,0.4791155789014324
323949,South Africa,Bangladesh,179,0.5853658536585366,0.1,0.5,0.6,0.0,358.4308938357833,0.5590960842997881,0.34581854293441516
323950,South Africa,Bangladesh,174,0.5853658536585366,0.0967741935483871,0.5,0.6,0.0,365.64471558342916,0.4362063331441092,0.3726952866099418
323951,South Africa,Bangladesh,144,0.5853658536585366,0.09375,0.5,0.6,0.0,372.59698485415197,0.4285866273971502,0.4213094962479513
343759,Bangladesh,Pakistan,282,0.09090909090909091,0.49019607843137253,0.0,0.0,0.6,-224.89309962960988,0.4849925424042952,0.5418563472505005
319134,West Indies,Sri Lanka,236,0.4411764705882353,0.5692307692307692,0.5,0.2,0.4,-111.67577850294379,0.5517047101785229,0.4708789002882807
343760,Pakistan,Bangladesh,158,0.5,0.09090909090909091,1.0,0.8,0.0,238.6580359862014,0.5388770041486487,0.37499489922415746
319135,West Indies,Sri Lanka,125,0.4411764705882353,0.5606060606060606,0.5,0.2,0.4,-69.73023567175164,0.4697378290807426,0.3947715183665244
343761,Bangladesh,Pakistan,309,0.08823529411764706,0.5,0.0,0.0,0.8,-251.5861887757792,0.4152810306231486,0.485439587219222
343762,Pakistan,Bangladesh,211,0.5094339622641509,0.08823529411764706,1.0,1.0,0.0,263.763569578206,0.45800996046816095,0.38466773469631055
343763,Bangladesh,Pakistan,330,0.08571428571428572,0.5094339622641509,0.0,0.0,1.0,-275.26471085864205,0.37140843499488196,0.4894392075884081
345468,Bangladesh,Pakistan,234,0.08571428571428572,0.5185185185185185,0.0,0.0,1.0,-286.1544329544504,0.41359089052287584,0.4906034206285523
345469,Pakistan,India,331,0.5272727272727272,0.49206349206349204,0.3333333333333333,1.0,0.6,-75.1614269850345,0.4712352938701179,0.4578060090214122
345470,India,Bangladesh,223,0.5,0.08571428571428572,0.75,0.6,0.0,384.24244387783165,0.4280515981802555,0.3889904994069238
345471,India,Pakistan,316,0.5,0.5272727272727272,0.4166666666666667,0.6,1.0,103.50285832788632,0.4244814552696705,0.49308570713463534
296904,New Zealand,England,308,0.475,0.38181818181818183,0.5,0.2,0.2,77.39785907713963,0.33024868384676614,0.4682339135087089
296906,England,New Zealand,183,0.39285714285714285,0.475,0.2857142857142857,0.4,0.2,-38.38487953227491,0.42694181749611,0.3883741522546614
335347,Hong Kong,Pakistan,289,0.5,0.5357142857142857,0.5,0.5,1.0,-109.62671451472556,0.5,0.45330433968913264
335346,United Arab Emirates,Bangladesh,301,0.5,0.08333333333333333,0.5,0.5,0.0,198.05927485051552,0.5,0.3660521229103486
319143,West Indies,Australia,274,0.4411764705882353,0.7571428571428571,0.5,0.2,0.8,-191.56179973682674,0.32202703848878045,0.42446468566736073
335348,Bangladesh,Sri Lanka,358,0.10810810810810811,0.5522388059701493,0.0,0.2,0.2,-242.55874780374347,0.38583026291524314,0.3986704573098645
335349,Hong Kong,India,375,0.5,0.5,0.5,0.5,0.6,-182.98158430809008,0.22749999999999998,0.4344814611893919
296907,New Zealand,England,246,0.4878048780487805,0.39285714285714285,0.6,0.4,0.4,66.86381581388719,0.48050738424149164,0.4160341042952663
335351,India,Pakistan,300,0.5076923076923077,0.543859649122807,0.4166666666666667,0.8,1.0,59.40438343388291,0.4202804156315274,0.4750725918399116
335350,United Arab Emirates,Sri Lanka,291,0.5,0.5588235294117647,0.5,0.5,0.4,-99.3414143253085,0.53125,0.38996486169773853
319144,West Indies,Australia,204,0.4411764705882353,0.7605633802816901,0.5,0.2,0.8,-207.5125774637222,0.4149306685401097,0.555465300928666
296908,England,New Zealand,267,0.38596491228070173,0.4878048780487805,0.25,0.2,0.4,-92.78035008218399,0.43724947843595824,0.44822969143090025
335352,India,Bangladesh,284,0.5076923076923077,0.10810810810810811,0.75,0.8,0.2,373.59624827709786,0.42792248774509806,0.39596735938483874
319145,Australia,West Indies,224,0.7638888888888888,0.4411764705882353,0.6666666666666666,0.8,0.2,222.3892639290475,0.4676448248018752,0.4175270913173275
325569,Canada,Bermuda,196,0.2222222222222222,0.0,1.0,0.2,0.0,35.484184353812,0.4455895570478904,0.28850108225108223
335353,Pakistan,Sri Lanka,303,0.5344827586206896,0.5652173913043478,0.5,0.8,0.6,20.807829534644043,0.4808094695450601,0.4417392099383541
335354,Bangladesh,Sri Lanka,333,0.10526315789473684,0.5714285714285714,0.0,0.2,0.6,-287.09659954998665,0.40084562177951105,0.4625556783725172
335355,Pakistan,India,309,0.5344827586206896,0.5076923076923077,0.35714285714285715,0.8,0.8,-106.27965643385073,0.49953402283810233,0.4522628896798847
335356,India,Sri Lanka,309,0.5,0.5774647887323944,0.75,0.8,0.8,67.28210916184571,0.4469569652055004,0.47596890860152
335357,Pakistan,Bangladesh,116,0.5344827586206896,0.10526315789473684,1.0,0.8,0.2,299.8814381222128,0.4868565614605602,0.4123614538511979
319146,West Indies,Australia,283,0.42857142857142855,0.7638888888888888,0.3333333333333333,0.0,0.8,-236.31056628987199,0.42823516369158615,0.38744549919362636
335358,India,Sri Lanka,274,0.5,0.5694444444444444,0.75,0.8,0.8,93.16151808755103,0.4961700627445421,0.46787046751824884
319147,West Indies,Australia,342,0.42857142857142855,0.7671232876712328,0.3333333333333333,0.0,0.8,-249.3786905439165,0.3866456088439413,0.4668312757399131
325579,Scotland,Netherlands,118,0.25,0.3333333333333333,0.0,0.25,0.3333333333333333,-7.941882322873198,0.3766145833333333,0.3662037037037037
325580,Ireland,Scotland,128,0.16666666666666666,0.25,0.5,0.2,0.25,-35.822051595487665,0.43665945165945164,0.3040909090909091
343732,Sri Lanka,India,147,0.5753424657534246,0.5,0.3076923076923077,0.8,0.8,-52.78092190853749,0.46357511063172996,0.43733825360424666
343733,India,Sri Lanka,143,0.4925373134328358,0.5753424657534246,0.6,0.6,0.8,15.95667431758875,0.38070606470033624,0.44473430726779906
296914,South Africa,England,276,0.5853658536585366,0.38596491228070173,0.4,0.6,0.2,173.5693364869776,0.46876702644350565,0.4874402285635665
343734,Sri Lanka,India,238,0.5675675675675675,0.4925373134328358,0.2857142857142857,0.6,0.6,-46.48804274537633,0.46001567720688985,0.4807527814941895
296915,England,South Africa,84,0.39655172413793105,0.5853658536585366,0.2,0.4,0.6,-126.79234293570698,0.4603686956318535,0.47445759325243364
366341,Sri Lanka,India,259,0.5675675675675675,0.5,0.2857142857142857,0.6,0.6,-74.23170638178362,0.44020647581209527,0.4589899194118773
343736,India,Sri Lanka,216,0.5072463768115942,0.5675675675675675,0.7142857142857143,0.6,0.6,99.49688213934587,0.46463961702615003,0.4545079751925595
296916,South Africa,England,297,0.5714285714285714,0.39655172413793105,0.3333333333333333,0.4,0.4,83.60655549964804,0.40365054383965066,0.4530825118118099
336201,Bangladesh,Australia,255,0.10256410256410256,0.7702702702702703,0.0,0.2,0.8,-457.4518572562072,0.4083582743750675,0.49501513093402627
296917,England,South Africa,137,0.4067796610169492,0.5714285714285714,0.3333333333333333,0.6,0.4,-44.05138011712688,0.478849268333749,0.42954525671254296
336202,Australia,Bangladesh,118,0.7733333333333333,0.10256410256410256,0.75,1.0,0.2,461.74148988488173,0.487382727234613,0.32860206871045283
336204,Bangladesh,Australia,199,0.1,0.7733333333333333,0.0,0.2,1.0,-465.9333480986527,0.35487189242255385,0.4664810943419332
325581,Ireland,Zimbabwe,304,0.16666666666666666,0.1282051282051282,0.5,0.2,0.2,288.03855533368574,0.3885141184573003,0.33544665982672134
360800,Kenya,South Africa,337,0.25,0.5581395348837209,0.0,0.2,0.4,-187.54699120288888,0.38346408730158726,0.44507444965189286
350348,Bangladesh,South Africa,284,0.1,0.5681818181818182,0.2,0.2,0.4,-345.3064463797564,0.39577762390223403,0.4111877266811743
374059,Pakistan,West Indies,295,0.5344827586206896,0.42857142857142855,0.6,0.8,0.0,113.77973719894385,0.5306403549379121,0.4376747888236213
361043,England,India,388,0.4067796610169492,0.5072463768115942,0.375,0.6,0.6,-42.2612281581894,0.47884818491933023,0.4418902717918038
374060,West Indies,Pakistan,233,0.4166666666666667,0.5344827586206896,0.16666666666666666,0.0,0.8,-135.6594620606004,0.4386671700376463,0.5262197368055199
361044,England,India,293,0.4067796610169492,0.5142857142857142,0.375,0.6,0.6,-70.38790921005898,0.48825217810852817,0.4445360923373986
361045,India,England,183,0.5211267605633803,0.4067796610169492,0.6666666666666666,0.8,0.6,95.99220601256206,0.4545447720473391,0.5178046558957519
375456,Sri Lanka,Zimbabwe,128,0.5733333333333334,0.15,0.75,0.6,0.2,411.86564876955026,0.4872446277336511,0.32611729790939065
375457,Sri Lanka,Zimbabwe,68,0.5733333333333334,0.14634146341463414,0.75,0.6,0.2,417.33250587083467,0.47994243439356943,0.3833321508107211
361046,England,India,198,0.4,0.5211267605633803,0.3333333333333333,0.6,0.8,-119.36929829334099,0.5214743207434333,0.5189219749231089
375460,Zimbabwe,Sri Lanka,172,0.14285714285714285,0.5733333333333334,0.0,0.2,0.6,-422.6440570029895,0.3785224022214607,0.4605148452529959
361047,India,England,271,0.5277777777777778,0.4,0.6923076923076923,1.0,0.6,140.78808237889803,0.5037304527748784,0.5145925660341615
375462,Zimbabwe,Sri Lanka,153,0.14285714285714285,0.5789473684210527,0.0,0.2,0.6,-427.80856820063354,0.3442100450359558,0.36931240342943283
366711,New Zealand,West Indies,129,0.5,0.4166666666666667,0.8333333333333334,0.6,0.0,181.76368599197986,0.45766770022859316,0.3879714097912702
378753,Bangladesh,Zimbabwe,206,0.1,0.14285714285714285,0.6666666666666666,0.2,0.2,105.63183840596139,0.44149555813265495,0.35510457602804646
378755,Bangladesh,Sri Lanka,148,0.1,0.5844155844155844,0.0,0.2,0.8,-347.9218236026843,0.4827640223787407,0.5193475555456801
351684,South Africa,Australia,272,0.5777777777777777,0.7763157894736842,0.3333333333333333,0.6,1.0,-120.86935490205019,0.4613719012226752,0.4855155613039809
351685,South Africa,Australia,250,0.5777777777777777,0.7662337662337663,0.3333333333333333,0.6,0.8,-78.16526103273668,0.5107490060327736,0.5392443979203239
385749,Pakistan,Sri Lanka,220,0.5423728813559322,0.5769230769230769,0.5,0.8,0.6,41.680322849773574,0.493331198483996,0.4351205133529681
385750,Pakistan,Sri Lanka,291,0.5423728813559322,0.569620253164557,0.5,0.8,0.6,69.85973400368925,0.5164380527313036,0.4363975535090289
378759,Bangladesh,Zimbabwe,120,0.1,0.16279069767441862,0.6666666666666666,0.2,0.4,92.38677448511658,0.4025194021986785,0.34809062652431455
351686,South Africa,Australia,270,0.5777777777777777,0.7692307692307693,0.3333333333333333,0.6,0.8,-103.08502853823688,0.4973769989429355,0.4359727290361158
385751,Pakistan,Sri Lanka,310,0.5423728813559322,0.575,0.5,0.8,0.6,31.510748441631904,0.4738759218140087,0.4665296613534122
351687,South Africa,Australia,223,0.5777777777777777,0.759493670886076,0.3333333333333333,0.6,0.6,-61.85968085680156,0.45626959039944887,0.5281215566940235
386530,India,Sri Lanka,247,0.5277777777777778,0.5802469135802469,0.7142857142857143,1.0,0.6,112.86729568151054,0.47720763538872174,0.46493215043280156
351688,Australia,South Africa,289,0.75,0.5777777777777777,0.5,0.4,0.6,24.221644448124835,0.5326957962071599,0.45872859816408207
386531,Sri Lanka,India,257,0.573170731707317,0.5277777777777778,0.3125,0.4,1.0,-134.82271667329292,0.4583196109867547,0.5161080111428367
385025,Zimbabwe,Kenya,235,0.1590909090909091,0.25,0.0,0.4,0.2,-242.14098642208842,0.31090206727451597,0.4282983788554441
351689,New Zealand,Australia,182,0.5,0.75,0.0,0.6,0.4,-33.444485616843394,0.3651791947575892,0.5265025923625866
386532,Sri Lanka,India,364,0.573170731707317,0.5342465753424658,0.3125,0.4,1.0,-154.9929959577155,0.452847328001735,0.5182211286669572
386533,Sri Lanka,India,333,0.573170731707317,0.5405405405405406,0.3125,0.4,1.0,-173.594831603413,0.4751793011930836,0.481255273157159
351690,New Zealand,Australia,226,0.5,0.7407407407407407,0.0,0.6,0.2,1.6263861211646145,0.3545784491482543,0.4045891412300625
386534,India,Sri Lanka,321,0.5466666666666666,0.573170731707317,0.8,1.0,0.4,190.81599065921841,0.5293728410550488,0.46657520221270243
351691,New Zealand,Australia,302,0.5,0.7317073170731707,0.0,0.6,0.2,33.47659151778316,0.3600596012889086,0.41462143500378223
351692,Australia,New Zealand,245,0.7349397590361446,0.5,0.625,0.2,0.6,1.597210024715423,0.44258190749960874,0.39338882864973945
366623,New Zealand,India,216,0.4883720930232558,0.5466666666666666,0.3333333333333333,0.6,1.0,-74.37891479982773,0.42942416884610146,0.5340836449206148
366627,New Zealand,India,393,0.4883720930232558,0.5526315789473685,0.3333333333333333,0.6,1.0,-99.63113388341799,0.42482411510690754,0.53569606572473
366624,India,New Zealand,118,0.5584415584415584,0.4883720930232558,0.375,1.0,0.6,122.69829100137986,0.4708191522876656,0.45883557266505637
366625,New Zealand,India,150,0.4772727272727273,0.5584415584415584,0.25,0.4,1.0,-143.84485861730127,0.5467643771591797,0.4684467999914516
352665,West Indies,England,246,0.40540540540540543,0.39344262295081966,0.4,0.0,0.4,-97.3129898663376,0.40174871147580654,0.4272457687310861
352666,England,West Indies,265,0.4032258064516129,0.40540540540540543,0.3333333333333333,0.6,0.0,120.57738258540508,0.4287978273717923,0.4184186672741105
352667,West Indies,England,117,0.42105263157894735,0.4032258064516129,0.5,0.2,0.6,-77.8971781044686,0.41091883606589485,0.49448219784057945
352668,England,West Indies,135,0.3968253968253968,0.42105263157894735,0.2857142857142857,0.4,0.2,38.84043220563194,0.49303617199142813,0.400513582211038
390204,Ireland,Scotland,233,0.16666666666666666,0.2,0.5,0.2,0.2,-27.413737288319226,0.36618686868686867,0.3375850340136054
350477,South Africa,Australia,287,0.5869565217391305,0.7349397590361446,0.5,0.6,0.2,10.002835742030356,0.46669003637810186,0.46979172014571285
352669,West Indies,England,173,0.41025641025641024,0.3968253968253968,0.42857142857142855,0.2,0.4,-67.27792453659526,0.4138921669526988,0.48768612966704
350478,South Africa,Australia,132,0.5869565217391305,0.7380952380952381,0.5,0.6,0.4,-22.91820500977633,0.5257537417260425,0.4462716120702538
390227,Scotland,Canada,253,0.16666666666666666,0.2222222222222222,0.5,0.0,0.2,63.79593287464604,0.37310876623376626,0.4088182043650794
350479,Australia,South Africa,290,0.7294117647058823,0.5869565217391305,0.5,0.4,0.6,-11.189583403874394,0.45460468636941076,0.47431659355092154
350480,Australia,South Africa,318,0.7294117647058823,0.5957446808510638,0.5,0.4,0.8,-42.159340864451906,0.5113986894620653,0.4838786445377181
350481,South Africa,Australia,304,0.6041666666666666,0.7294117647058823,0.6666666666666666,1.0,0.4,70.2952689236356,0.47842413366510284,0.45865936006723906
392616,Pakistan,Australia,169,0.5423728813559322,0.7325581395348837,0.0,0.8,0.6,-79.34506011137933,0.4727192556446254,0.46819645867500925
392617,Australia,Pakistan,208,0.7241379310344828,0.5423728813559322,0.6,0.6,0.8,40.1615616878405,0.46220587388159,0.4231639177332033
392618,Pakistan,Australia,199,0.5333333333333333,0.7241379310344828,0.0,0.6,0.6,-68.47893303522392,0.4054800106927766,0.41930280398052977
392619,Australia,Pakistan,198,0.7272727272727273,0.5333333333333333,0.6666666666666666,0.6,0.6,94.2522134232729,0.4048158963153636,0.44675820790247595
392620,Pakistan,Australia,251,0.5245901639344263,0.7272727272727273,0.0,0.4,0.6,-117.77812781666512,0.4579348983595434,0.3594169914490269
380715,England,West Indies,161,0.40625,0.41025641025641024,0.375,0.4,0.2,93.15770478138734,0.4231738703369802,0.4161355944234882
380716,West Indies,England,329,0.4,0.40625,0.375,0.2,0.4,-116.77743573232215,0.4068135233363611,0.38009906572051044
377313,West Indies,India,340,0.4,0.5512820512820513,0.6666666666666666,0.2,0.8,-305.78659834074165,0.4289469302840653,0.47812511212109293
377314,West Indies,India,189,0.4,0.5569620253164557,0.6666666666666666,0.2,0.8,-315.1791831303724,0.4504354771133454,0.42315222797199387
377315,India,West Indies,159,0.55,0.4,0.3333333333333333,0.6,0.2,260.14668133861346,0.383140511464055,0.42537877507393773
401073,West Indies,Bangladesh,247,0.3902439024390244,0.1,1.0,0.2,0.2,153.71059888893456,0.2847222222222222,0.35710029293147344
401074,Bangladesh,West Indies,275,0.12195121951219512,0.3902439024390244,0.25,0.4,0.2,-108.40999234457763,0.3626018713556746,0.23156641604010023
403370,Pakistan,Sri Lanka,233,0.5245901639344263,0.5783132530120482,0.5,0.4,0.6,13.600614533134376,0.5001211225122331,0.4344549540754323
401075,Bangladesh,West Indies,249,0.12195121951219512,0.38095238095238093,0.25,0.4,0.2,-66.73697268782394,0.38474938546411225,0.3250416666666666
403371,Sri Lanka,Pakistan,169,0.5833333333333334,0.5245901639344263,0.45454545454545453,0.8,0.4,19.651408895217628,0.4553056100468245,0.4910311561459572
403372,Sri Lanka,Pakistan,289,0.5833333333333334,0.5161290322580645,0.45454545454545453,0.8,0.2,49.84337491286897,0.4623284367835113,0.48745919599369775
403373,Sri Lanka,Pakistan,322,0.5833333333333334,0.5079365079365079,0.45454545454545453,0.8,0.2,77.2838673249953,0.4424120228370385,0.5190308508046421
410337,Bangladesh,Zimbabwe,208,0.12195121951219512,0.1590909090909091,0.6666666666666666,0.4,0.4,152.95686718640036,0.3647242681657643,0.41205067909293885
403374,Sri Lanka,Pakistan,280,0.5833333333333334,0.515625,0.45454545454545453,0.8,0.2,38.28088326711213,0.4755609402379461,0.5533831436960915
410338,Zimbabwe,Bangladesh,321,0.15555555555555556,0.12195121951219512,0.2222222222222222,0.2,0.4,-171.71374042800335,0.4174771949406539,0.36022646124545266
410339,Bangladesh,Zimbabwe,324,0.14285714285714285,0.15555555555555556,0.75,0.4,0.2,189.071540304295,0.387284311678713,0.3725985544905893
410340,Bangladesh,Zimbabwe,313,0.14285714285714285,0.17391304347826086,0.75,0.4,0.4,141.19460208902046,0.4161812405276847,0.404498847691327
410341,Bangladesh,Zimbabwe,210,0.14285714285714285,0.1702127659574468,0.75,0.4,0.4,160.86168044443457,0.4243147024681613,0.391995855995856
415162,Canada,Kenya,114,0.3,0.23076923076923078,0.0,0.4,0.2,-15.352170971617852,0.3732670454545455,0.4012717080898899
383275,Ireland,England,116,0.16666666666666666,0.4153846153846154,0.5,0.2,0.6,-138.0754965604542,0.37632371794871794,0.4177020994208494
350043,England,Australia,261,0.42424242424242425,0.7191011235955056,0.18181818181818182,0.8,0.4,-91.06809144502017,0.38600537238275356,0.3747051416715391
350044,England,Australia,250,0.42424242424242425,0.7222222222222222,0.18181818181818182,0.8,0.6,-114.86736401933263,0.3953757786956729,0.3513208663890918
403380,New Zealand,Sri Lanka,217,0.4772727272727273,0.5833333333333334,0.4,0.4,0.8,47.791475804320726,0.45771869240852486,0.44391968898098294
350045,Australia,England,229,0.7252747252747253,0.42424242424242425,0.7142857142857143,0.6,0.8,136.65702357702253,0.3887762307660397,0.4012869556008697
403382,India,New Zealand,156,0.55,0.4772727272727273,0.3333333333333333,0.6,0.4,100.52129322420546,0.46934187409805406,0.4565977106691819
350046,Australia,England,221,0.7252747252747253,0.417910447761194,0.7142857142857143,0.6,0.6,156.6817309758701,0.4505692888464865,0.5572654168940201
403381,India,Sri Lanka,308,0.55,0.5882352941176471,0.8,0.6,0.8,123.43437205366922,0.4671320110923447,0.46654862556292764
403383,Sri Lanka,India,320,0.5930232558139535,0.55,0.3888888888888889,0.8,0.6,-80.52098620952825,0.4769535280181727,0.505761466631542
350047,Australia,England,300,0.7252747252747253,0.4117647058823529,0.7142857142857143,0.6,0.6,175.15555630043696,0.49985433258563966,0.4729500328912949
350048,England,Australia,297,0.4057971014492754,0.7252747252747253,0.14285714285714285,0.4,0.6,-192.26386293658766,0.46889275211635306,0.42202758602281926
350049,England,Australia,177,0.4057971014492754,0.7282608695652174,0.14285714285714285,0.4,0.8,-208.16629253681754,0.5277162020316345,0.4653705613478956
415273,South Africa,Sri Lanka,262,0.6041666666666666,0.5930232558139535,0.6666666666666666,1.0,0.8,87.37284351643098,0.46670489142596816,0.4784757935578187
415274,Pakistan,West Indies,134,0.5230769230769231,0.37209302325581395,0.6666666666666666,0.4,0.0,201.47352719795708,0.5127866801875718,0.39290043290043297
415275,South Africa,New Zealand,215,0.6041666666666666,0.4666666666666667,0.2,1.0,0.4,76.61026654951206,0.4639028947295234,0.4096804663851187
415276,England,Sri Lanka,213,0.4057971014492754,0.5977011494252874,0.5714285714285714,0.4,1.0,-91.51863677131632,0.44938719923602866,0.47914038659649594
415278,India,Pakistan,303,0.5555555555555556,0.5230769230769231,0.38461538461538464,0.6,0.4,127.65226653067202,0.49379162549195244,0.5131447036287577
415277,West Indies,Australia,276,0.36363636363636365,0.7204301075268817,0.3333333333333333,0.0,0.6,-326.59075617572626,0.3196212121212121,0.45440127123150537
415280,South Africa,England,324,0.6041666666666666,0.4057971014492754,0.2857142857142857,1.0,0.4,131.41791474507545,0.4838257051259446,0.4464414433084646
415279,Sri Lanka,New Zealand,316,0.5909090909090909,0.45652173913043476,0.5714285714285714,0.8,0.2,21.52761320202876,0.5069338404586055,0.4115730303338598
415282,New Zealand,England,147,0.46808510638297873,0.4142857142857143,0.6666666666666666,0.2,0.4,24.962650225784273,0.3740394400248543,0.4660106431061048
415283,Australia,Pakistan,206,0.723404255319149,0.5303030303030303,0.5714285714285714,0.8,0.6,92.44869487848587,0.45171109848298646,0.4812918518030743
415284,India,West Indies,130,0.5555555555555556,0.36363636363636365,0.3333333333333333,0.6,0.0,327.0119090155424,0.4391195232155585,0.3560222712070538
415285,Australia,England,258,0.723404255319149,0.4084507042253521,0.6666666666666666,0.8,0.2,148.0304174868295,0.4469208306342204,0.4454529663646607
415286,New Zealand,Pakistan,234,0.46808510638297873,0.5223880597014925,0.3333333333333333,0.2,0.6,22.766317608196005,0.38874530292461884,0.4833911382933011
415287,Australia,New Zealand,201,0.723404255319149,0.46808510638297873,0.625,0.8,0.2,87.97744277759102,0.438969659391264,0.40850719671165275
416236,India,Australia,293,0.5555555555555556,0.723404255319149,0.4,0.6,0.8,-37.26492738038087,0.5433143784404546,0.4169693072563348
422626,Zimbabwe,Bangladesh,187,0.16666666666666666,0.14285714285714285,0.25,0.2,0.4,-179.0209186369516,0.47414337104599263,0.3956200055159692
416237,Australia,India,355,0.7263157894736842,0.5555555555555556,0.7857142857142857,0.8,0.6,65.84580198415642,0.4526333883317066,0.5438761978610072
422627,Bangladesh,Zimbabwe,220,0.13953488372093023,0.16666666666666666,0.6,0.4,0.2,131.85176018640595,0.40944546699220813,0.41990964632117783
422628,Bangladesh,Zimbabwe,197,0.13953488372093023,0.16326530612244897,0.6,0.4,0.2,152.2590223980692,0.3897745724616454,0.4582890043236933
416238,India,Australia,230,0.5609756097560976,0.7263157894736842,0.45454545454545453,0.6,0.8,-27.852760213909278,0.5386483696752749,0.3893686508125258
416239,India,Australia,251,0.5609756097560976,0.71875,0.45454545454545453,0.6,0.6,6.707092353172811,0.5248085143304679,0.39002754003762063
422629,Bangladesh,Zimbabwe,45,0.13953488372093023,0.16,0.6,0.4,0.2,171.0692055786226,0.3875958295257217,0.42267835896328465
426720,New Zealand,Pakistan,288,0.4583333333333333,0.5147058823529411,0.3333333333333333,0.2,0.6,40.63953960027902,0.39841438588719014,0.5269454837990052
422630,Bangladesh,Zimbabwe,222,0.13953488372093023,0.1568627450980392,0.6,0.4,0.0,188.47398016832994,0.37947447310685234,0.3794336908349957
416240,India,Australia,351,0.5609756097560976,0.7216494845360825,0.45454545454545453,0.6,0.6,-25.91057695537029,0.5319031340514946,0.44060375173812416
